phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
e,1,spezialéssta,50.8429809,0.09538940191,sː,486.1599774,1697.359012,2332.892673,3156.620355,LL,5
sː,0,spezialéssta,50.930918,0.08048480786,t,953.8392722,1959.67954,3200.934822,4025.387532,LL,5
t,0,spezialéssta,51.00767666,0.07303251083,a,330.7935047,1801.456099,2620.813334,3777.258204,LL,5
a,0,spezialéssta,51.0833604,0.07833497413,NA,501.3952016,1506.691647,2481.623865,3700.087744,LL,5
e,0,e,51.54553847,0.06558021381,m,488.7935822,1942.805774,2525.675239,3678.781211,LL,5
m,0,mé,51.62229713,0.08793710488,e,277.710281,1157.97364,2365.300223,2724.29503,LL,5
e,1,mé,51.77921091,0.2258904552,NA,457.4705653,1956.889152,2550.440841,3790.260026,LL,5
a,0,a,51.9614625,0.08495618607,n,608.4797814,1527.521808,2306.245472,3567.309044,LL,5
n,0,n,52.03374978,0.05961837619,s,630.4573834,735.1534325,2160.950069,2462.938318,LL,5
s,0,sån,52.11539753,0.1036771172,ɑ,1539.84682,2085.188091,2649.121212,3815.435835,LL,5
ɑ,1,sån,52.21104292,0.0876136749,n,718.6619654,1516.120199,2312.915234,2954.587262,LL,5
n,0,sån,52.28405432,0.0584091166,b,652.5636932,2009.044999,2244.091896,4834.812458,LL,5
b,0,brîSa,52.34244658,0.05837541408,r,245.3746297,954.1667831,2366.517359,3665.444133,LL,5
r,0,brîSa,52.3958037,0.04833882015,iː,508.4862184,1353.541312,2276.816394,2460.070783,LL,5
iː,1,brîSa,52.50057248,0.1611987299,z,407.032013,2095.062132,2489.176686,3641.501556,LL,5
z,0,brîSa,52.63343762,0.1045315666,a,1376.222298,2391.50669,3519.560565,3940.01917,LL,5
a,0,brîSa,52.71143123,0.05145565034,u,493.6515773,1409.122149,2356.823012,3809.428083,LL,5
u,0,un,52.7732033,0.07208849078,n,432.8826494,830.2720776,2427.987096,3295.379526,LL,5
n,0,un,52.82703578,0.0355764571,d,285.2532154,850.44928,2407.621048,2677.822437,LL,5
d,0,dintéssta,52.86916114,0.04867426383,i,215.6488385,1196.924605,2527.251553,3495.385019,LL,5
i,0,dintéssta,52.92944559,0.07189463496,n,318.9818318,1959.872236,2331.454004,3338.89706,LL,5
n,0,dintéssta,52.99946489,0.06814396936,t,285.4203336,739.5332567,2337.052985,2626.994721,LL,5
t,0,dintéssta,53.08001132,0.09294888957,e,311.0161858,1598.052993,2708.76728,3978.0883,LL,5
e,1,dintéssta,53.18559023,0.1182089264,sː,466.9945482,1845.670266,2576.072603,3789.692241,LL,5
sː,0,dintéssta,53.29893173,0.1084740737,t,1539.02625,1918.989446,3129.866363,3710.161461,LL,5
t,0,dintéssta,53.39141283,0.07648812888,a,963.8935696,1431.613112,2252.375978,3656.106308,LL,5
a,0,dintéssta,53.4908474,0.1223810062,NA,511.5023377,1484.35731,2440.297681,3775.150583,LL,5
e,0,e,54.14951323,0.06397188961,m,488.4376854,1947.647382,2496.087372,3639.123567,LL,5
m,0,mé,54.2266967,0.0903950614,e,292.3931965,1398.736781,2306.274011,3426.657086,LL,5
e,1,mé,54.3414289,0.1390693252,NA,481.7952825,1953.112528,2585.048283,3740.019155,LL,5
ai,0,ai,55.24864136,0.1084740737,ɔː,501.2128456,1693.702354,2543.44378,3511.511869,LL,5
ɔː,1,ò,55.34529454,0.08483228839,s,473.991128,1393.214285,2345.368312,3407.64406,LL,5
s,0,såul,55.43638495,0.09734852766,ɑu,1323.818718,2037.925495,2808.319724,3782.093104,LL,5
ɑu,1,såul,55.55567693,0.1412354418,l,718.264608,1243.858664,2283.386942,3545.897065,LL,5
l,0,såul,55.68350693,0.1144245583,u,393.451311,941.5848719,1424.404992,3732.838467,LL,5
u,0,un,55.76824227,0.05504612151,n,438.174662,1015.199402,2462.107187,3412.974216,LL,5
n,0,un,55.81998871,0.04844674662,p,475.0943713,2445.041311,2730.709546,4775.764968,LL,5
p,0,pôc,55.90912311,0.1298220648,oː,441.3994711,2532.000036,3829.768893,NA,LL,5
oː,1,pôc,56.02935058,0.1106328743,d,483.5645978,819.9258755,2594.069555,3308.806159,LL,5
d,0,d,56.1589259,0.1485177574,i,272.0786587,884.9168625,2207.636619,3061.523258,LL,5
i,0,ingåssa,56.27351488,0.08066020863,n,345.2673225,2048.179002,2499.109928,3663.129404,LL,5
n,0,ingåssa,56.35465973,0.08162948773,g,382.4833678,2175.353936,2457.595044,4483.050014,LL,5
g,0,ingåssa,56.42189764,0.05284634359,ɑ,243.4745234,1747.46743,2266.340505,3838.244236,LL,5
ɑ,1,ingåssa,56.51893854,0.1412354418,sː,765.6406056,1378.596312,2141.773231,4138.963125,LL,5
sː,0,ingåssa,56.68551409,0.1919156688,a,1439.691443,2483.273528,3431.584457,3955.22012,LL,5
a,0,ingåssa,56.82099291,0.07904195705,NA,499.5348435,1425.924233,2445.859584,3257.633532,LL,5
k,0,con,57.19811101,0.03075540485,o,662.3778419,1073.316611,2420.415602,3635.282659,LL,5
o,0,con,57.24269327,0.0584091166,u,386.9206088,945.8331015,2355.306096,3097.188319,LL,5
u,0,una,57.32057209,0.09734852766,n,393.7459697,926.3162969,2301.504929,2943.087745,LL,5
n,0,una,57.38663002,0.03476733131,a,422.5058842,1220.324006,2185.10506,2918.083315,LL,5
a,0,una,57.46520419,0.1223810062,b,629.3769446,1395.312952,2564.61776,3839.079711,LL,5
b,0,bôna,57.58007132,0.1073532514,oː,403.538254,1290.885816,2338.808558,3515.211898,LL,5
oː,1,bôna,57.68305033,0.09860478119,n,470.730878,887.5830014,2491.130224,3202.010871,LL,5
n,0,bôna,57.75749449,0.05028353493,a,340.9576603,1154.693339,2407.796252,2834.503831,LL,5
a,0,bôna,57.80349666,0.04172079757,m,568.2308071,1277.97145,2504.619542,3840.137526,LL,5
m,0,midgéNna,57.86577022,0.08282632516,i,325.4377783,937.8899906,2168.151607,2433.972411,LL,5
i,0,midgéNna,57.94125537,0.06814396936,dʒ,350.9352914,2005.809663,2441.498498,3628.26992,LL,5
dʒ,0,midgéNna,58.05112013,0.1515855645,e,1694.543798,2812.121179,3504.081793,NA,LL,5
e,1,midgéNna,58.16286023,0.07189463496,ŋː,481.5094622,1803.367293,2026.839004,2592.927994,LL,5
ŋː,0,midgéNna,58.26764687,0.137678632,a,430.995814,1582.144435,2414.757051,4471.177528,LL,5
a,0,midgéNna,58.36826142,0.06355047545,l,553.4467326,1326.701189,2507.19982,4030.030843,LL,5
l,0,la,58.42367844,0.04728357058,a,404.6860742,1226.034417,2567.704888,4018.80116,LL,5
a,0,la,58.46957132,0.04450218407,p,571.1716811,1269.662924,2514.270506,3764.398412,LL,5
p,0,pâsa,58.54217813,0.1007114405,aː,492.8652215,1213.156857,2673.302664,4315.480152,LL,5
aː,1,pâsa,58.71530257,0.2455374357,s,790.294824,1260.038611,2345.090599,3828.783454,LL,5
s,0,pâsa,58.91216574,0.148188908,a,1483.695931,2024.815968,3128.226104,3683.035205,LL,5
a,0,pâsa,59.03006703,0.0876136749,NA,457.2765478,1453.040849,2494.953337,3875.310655,LL,5
o,1,ói,59.5755222,0.3347356597,i,428.3933404,875.4258594,2560.888101,3331.276265,LL,5
i,0,ói,59.80755727,0.1293344725,NA,360.258706,1850.286009,2458.464041,3572.959835,LL,5
a,0,al,60.27367974,0.06953466262,l,660.688672,1223.540337,2455.763199,3504.370457,LL,5
l,0,al,60.32583074,0.03476733131,f,413.6480799,1176.128141,2442.836366,3187.772015,LL,5
f,0,fà,60.40231886,0.1182089264,a,1169.537643,2256.36255,3158.378783,4215.905695,LL,5
a,1,fà,60.48854185,0.05423703684,l,517.5491389,1066.827612,2529.208978,3213.891262,LL,5
l,0,ló,60.5386068,0.04589287733,o,362.3295209,1081.479415,2519.714191,3572.327872,LL,5
o,1,ló,60.62025314,0.1173998007,NA,465.517497,1009.768107,2582.839066,3433.126147,LL,5
t,0,tótt,61.17327709,0.06814396936,o,1325.70096,2148.619377,2950.835769,3775.21133,LL,5
o,1,tótt,61.23377224,0.05284634359,tː,399.9265557,1085.174039,2501.979204,3326.985361,LL,5
tː,0,tótt,61.325558,0.1307251657,i,522.622192,1513.86631,2661.665245,3649.25558,LL,5
i,0,i,61.41157027,0.04129938341,m,303.1669235,2021.122687,2633.078863,3518.606217,LL,5
m,0,mèl,61.46907334,0.07370674237,ɛː,268.8245777,1299.601528,2292.111883,3264.068985,LL,5
ɛː,1,mèl,61.62817708,0.2445007516,l,638.226346,1729.415832,2568.496472,3535.652512,LL,5
l,0,mèl,61.79075756,0.08066020863,j,300.3760216,1531.446769,2458.808799,3575.945734,LL,5
j,0,i,61.88393397,0.1056926049,a,338.6657665,1959.989597,2735.666927,3617.367139,LL,5
a,0,an,61.97730427,0.08104800252,n,693.1990513,1637.311239,2527.045858,3365.563698,LL,5
n,0,an,62.03729798,0.03893941106,l,533.9433887,1403.394798,2484.169806,2831.998335,LL,5
l,0,la,62.08855978,0.06358417797,a,405.7811177,1101.018009,2498.132677,3569.600249,LL,5
a,0,la,62.15303316,0.06536258286,s,492.9804024,1314.170086,2446.22667,3569.643539,LL,5
s,0,sô,62.24147754,0.1115261864,oː,1297.182008,2390.575713,3297.897323,3480.308743,LL,5
oː,1,sô,62.31885288,0.04322448407,m,440.8353199,1094.577362,2484.141287,3403.906765,LL,5
m,0,medgéNna,62.38871996,0.09650969148,e,271.3538694,1011.761327,2347.404509,3106.978781,LL,5
e,0,medgéNna,62.46617937,0.0584091166,dʒ,431.9362806,1698.19347,2538.033014,3481.492411,LL,5
dʒ,0,medgéNna,62.59937826,0.2079886768,e,228.9136099,2177.450987,3034.137369,3681.8841,LL,5
e,1,medgéNna,62.76147408,0.1162029632,ŋː,456.6673528,1856.837399,2388.360246,3432.987752,LL,5
ŋː,0,medgéNna,62.90211111,0.1650710829,a,378.5257167,606.6569665,2305.692263,2587.057875,LL,5
a,0,medgéNna,63.02358606,0.07787882213,NA,455.5014992,1522.372256,2589.607271,3609.84541,LL,5
t,0,té,63.7603584,0.0584091166,e,886.9294289,1745.132226,2632.238329,3774.666932,LL,5
e,1,té,63.87787198,0.176618043,t,401.9138362,2099.822176,2646.587295,3953.641028,LL,5
t,0,t,64.04045309,0.148544193,iː,344.498977,2203.638062,3327.358499,NA,LL,5
iː,1,î,64.14790948,0.06636857052,s,278.2311019,2278.991261,2585.334248,3779.663591,LL,5
s,0,san,64.28191688,0.2016462397,a,1667.217134,1973.971314,3046.286339,3732.64026,LL,5
a,1,san,64.45157932,0.137678632,n,854.492497,1832.762067,2495.809338,4325.775462,LL,5
n,0,san,64.56144408,0.08205090189,k,486.0709808,1752.060022,2328.354584,3990.406714,LL,5
k,0,cme,64.64328428,0.08162948773,m,1221.890692,1277.023366,2331.512662,3673.420035,LL,5
m,0,cme,64.72095239,0.07370674237,e,280.3635904,995.3014689,2316.896831,3277.222649,LL,5
e,0,cme,64.77588478,0.03615802456,u,454.5651797,1686.579508,2380.974276,3503.410626,LL,5
u,0,un,64.82455904,0.0611905031,n,450.6350736,1297.120273,2388.608103,3477.6089,LL,5
n,0,un,64.90699766,0.1036867239,k,344.2413272,462.6056283,2388.423415,2881.234517,LL,5
k,0,curâi,65.03442309,0.1511641503,u,357.4047252,1315.822646,3019.653013,3833.693683,LL,5
u,0,curâi,65.1447725,0.06953466262,r,323.3511594,796.816693,2818.088526,3369.909483,LL,5
r,0,curâi,65.20526766,0.05145565034,aː,479.5814602,1071.198082,1861.147536,3273.86929,LL,5
aː,1,curâi,65.38633171,0.3106724602,ai,796.498385,1365.557637,2413.304522,3733.343541,LL,5
ai,0,curâi,65.58408408,0.08483228839,NA,420.9386013,2083.997223,2586.203312,3762.178144,LL,5
s,0,siché,66.06678109,0.1182089264,i,1620.684384,2335.545964,3436.507295,3952.682359,LL,5
i,0,siché,66.14813665,0.04450218407,k,355.010519,2235.222056,2663.843874,3337.431275,LL,5
k,0,siché,66.21210854,0.08344159514,e,366.5564262,2018.816329,2623.915145,3609.928705,LL,5
e,1,siché,66.2816432,0.05562773009,d,417.7606888,1867.8475,2523.939274,3388.984411,LL,5
d,0,dånca,66.34411062,0.06930710428,ɑ,254.7315126,1633.357477,2516.220234,3712.783155,LL,5
ɑ,1,dånca,66.46290111,0.1682738835,n,773.5482913,1607.45498,2435.092545,3689.32957,LL,5
n,0,dånca,66.57693796,0.05979980985,k,412.6877263,721.7389652,2300.276596,2812.269318,LL,5
k,0,dånca,66.65798588,0.1022960307,a,1164.050924,1984.705402,2544.441609,3845.322675,LL,5
a,0,dånca,66.77449648,0.1307251657,NA,523.1769757,1656.175169,2356.067344,3309.689526,LL,5
p,0,par,67.05260143,0.03615802456,a,684.3416779,1342.831712,2428.537404,3465.916955,LL,5
a,0,par,67.10405708,0.06675327611,r,514.5017465,1264.768551,2449.78511,3353.487118,LL,5
r,0,par,67.17000121,0.0651349834,k,306.3825031,1165.659247,2060.181691,3436.253452,LL,5
k,0,curèr,67.23733603,0.06953466262,u,660.001421,1140.475152,2972.686599,3848.514702,LL,5
u,0,curèr,67.29852653,0.05284634359,r,313.8462148,785.1509783,2337.469851,3311.66508,LL,5
r,0,curèr,67.36020167,0.07050394171,ɛː,443.6917864,1188.820022,1741.292166,3351.790027,LL,5
ɛː,1,curèr,67.45386276,0.1168182332,r,647.3630758,1615.379432,2351.520711,3513.014762,LL,5
r,0,curèr,67.5307386,0.03693344784,a,479.0080337,1314.359183,2337.661263,3569.650825,LL,5
a,0,al,67.58327731,0.06814396936,l,572.342082,1378.889908,2363.376734,3779.095939,LL,5
l,0,al,67.66185148,0.08900436815,NA,349.3998548,1245.35388,2579.750739,3810.567579,LL,5
t,0,tô,67.89833948,0.05977995785,oː,1175.677172,2061.925546,3110.602704,3513.115323,LL,5
oː,1,tô,68.08037132,0.3042837119,NA,454.4881476,788.9901612,2926.525412,3297.785181,LL,5
ai,0,ai,68.95842431,0.1641018038,v,480.9859664,1933.670723,2557.674753,3508.111544,LL,5
v,0,vôl,69.08952948,0.09810853416,oː,316.7975539,1033.501694,2378.644058,3333.489371,LL,5
oː,1,vôl,69.22822281,0.1792781409,l,450.2611551,713.2619686,2815.575794,3268.742679,LL,5
l,0,vôl,69.3593434,0.0829630306,u,349.7430317,967.6367954,1927.169534,3741.610406,LL,5
u,0,una,69.4348969,0.06814396936,n,366.5336133,1008.470583,2076.284313,3142.037875,LL,5
n,0,una,69.49956414,0.0611905031,a,366.4756464,1101.609644,2232.646777,2917.946282,LL,5
a,0,una,69.56701276,0.07370674237,b,630.9284661,1268.509769,2499.842142,3758.041198,LL,5
b,0,bèla,69.65928315,0.110834046,ɛː,338.4418445,1167.434354,2440.868459,3793.8697,LL,5
ɛː,1,bèla,69.83209998,0.2347996013,l,656.5844258,1537.130217,2478.89409,3301.096932,LL,5
l,0,bèla,69.98635315,0.07370674237,a,417.1090628,1389.683889,2481.640319,4032.67891,LL,5
a,0,bèla,70.0690994,0.09178575465,r,618.6682002,1402.802994,2357.162041,3373.748538,LL,5
r,0,riSèta,70.14259543,0.05520631594,i,425.5201023,1422.220783,2265.037949,2404.303922,LL,5
i,0,riSèta,70.21678681,0.0931764479,z,384.5064697,1882.255923,2306.858863,3205.357606,LL,5
z,0,riSèta,70.30975253,0.09275499263,ɛː,1729.79982,2685.054944,3422.964215,4325.798859,LL,5
ɛː,1,riSèta,70.48396003,0.2556600001,t,631.0152717,1718.972213,2500.388595,3389.84798,LL,5
t,0,riSèta,70.68657983,0.1495796013,a,501.1978834,1739.417229,3152.85282,3929.433511,LL,5
a,0,riSèta,70.81977875,0.1168182332,NA,516.589516,1445.426251,2381.385419,3926.206278,LL,5
a,0,al,72.42771905,0.06814396936,l,606.2557813,1430.192453,2495.363194,3132.18381,LL,5
l,0,al,72.48195609,0.04033010432,m,330.9123475,1267.542523,2419.426127,3547.571022,LL,5
m,0,mî,72.55200551,0.0997687254,iː,282.1071977,962.4572659,2181.762427,3070.394031,LL,5
iː,1,mî,72.6266854,0.04959105988,d,321.1206522,1960.862026,2459.944097,3478.697157,LL,5
d,0,dutåur,72.68019696,0.05743205404,u,217.8650881,1536.237726,2245.07719,3540.02487,LL,5
u,0,dutåur,72.74507101,0.07231604912,t,339.1691273,1171.800559,2546.759225,3317.006192,LL,5
t,0,dutåur,72.82642656,0.0903950614,ɑu,333.6501645,1384.504622,3640.608059,4205.693939,LL,5
ɑu,1,dutåur,72.96876191,0.1942756412,r,676.8618777,1215.393725,2520.763439,3412.146684,LL,5
r,0,dutåur,73.08258805,0.03337663806,NA,487.6733556,1154.569898,2119.937723,2788.282038,LL,5
a,0,al,73.60165379,0.04647444478,l,656.3091297,1408.003623,2571.887845,3208.339394,LL,5
l,0,al,73.65965835,0.06953466262,n,332.785633,1309.149743,2479.691953,3532.340427,LL,5
n,0,n,73.7319744,0.07509743562,e,279.3702576,1230.008753,2451.790209,3362.708536,LL,5
e,1,é,73.79455559,0.05006495708,b,451.6959677,1661.592579,2362.992012,3188.817892,LL,5
b,0,brîSa,73.86865005,0.09812395094,r,227.0406832,1103.822917,2409.243792,3335.978824,LL,5
r,0,brîSa,73.94945476,0.06348546555,iː,472.9360335,1304.799509,2368.549544,3528.06835,LL,5
iː,1,brîSa,74.0615181,0.1606412212,z,349.2350762,2011.097949,2571.781408,3707.476191,LL,5
z,0,brîSa,74.17647663,0.06927584581,a,1593.857355,2509.93502,3484.655662,4437.044191,LL,5
a,0,brîSa,74.23811925,0.05400939626,u,440.2789542,1166.584917,2368.828528,3400.828146,LL,5
u,0,un,74.28401213,0.03777635839,n,416.2483247,867.8857616,2235.235327,3204.12836,LL,5
n,0,un,74.33824917,0.07069771529,g,356.3242388,746.9329879,2276.600033,3149.930749,LL,5
g,0,gran,74.41670952,0.08622298164,r,310.0554559,1570.387811,2163.827454,3693.517678,LL,5
r,0,gran,74.48753796,0.05543391539,a,539.8423205,1499.602815,2237.643763,3780.815387,LL,5
a,0,gran,74.57673621,0.1229625737,n,673.4903808,1500.852619,2107.528167,2733.841485,LL,5
n,0,gran,74.67020344,0.06397188961,d,301.6001177,1010.698458,2447.895045,2641.0341,LL,5
d,0,drèg,74.72513582,0.04589287733,r,239.85911,1208.550011,2512.851425,3740.411409,LL,5
r,0,drèg,74.77697919,0.05779384662,ɛː,541.0713412,1313.468015,2368.879871,3919.833305,LL,5
ɛː,1,drèg,74.88702096,0.1622896964,g,590.9962776,1681.151514,2260.62046,3204.614386,LL,5
g,0,drèg,75.0098866,0.08344159514,m,259.7510104,1503.770357,2098.86225,3583.140346,LL,5
m,0,mo,75.08676242,0.07031004477,o,281.3368573,888.6567177,2354.63959,2878.21334,LL,5
o,0,mo,75.13978575,0.0357366104,a,512.225892,854.5693524,2452.71024,3285.010112,LL,5
a,0,almànc,75.20563297,0.09595783441,l,556.1562919,959.8643783,2617.631707,3371.325047,LL,5
l,0,almànc,75.29672338,0.08622298164,m,466.8510325,1082.964152,2491.01928,2554.030958,LL,5
m,0,almànc,75.41910439,0.1585390308,a,271.6321271,1009.140225,2326.910981,2524.870191,LL,5
a,1,almànc,75.63006835,0.2633888896,n,739.7036043,1515.19704,2320.00529,3343.449443,LL,5
n,0,almànc,75.82364864,0.1237716995,NA,283.8117214,503.7550366,2324.868784,2640.471169,LL,5
k,0,almànc,76.0545838,0.1891342823,NA,666.8956714,1552.136547,2174.431927,3706.490818,LL,5
a,0,an,76.71030834,0.06953466262,n,578.4679732,1417.466756,2368.991988,3861.61264,LL,5
n,0,an,76.80278944,0.1154275399,k,393.6365612,878.1521056,2242.941807,2679.055218,LL,5
k,0,cârga,76.93994971,0.1588929988,aː,1719.379756,2655.287853,3465.817115,NA,LL,5
aː,1,cârga,77.12647959,0.2141667609,r,762.0976449,1334.101041,2166.61063,3599.219042,LL,5
r,0,cârga,77.26485357,0.06258119635,g,444.2565087,1440.501352,2306.265897,3887.092428,LL,5
g,0,cârga,77.32911624,0.06594415032,a,286.9483601,1584.708124,2136.357036,3807.424286,LL,5
a,0,cârga,77.39059753,0.05701842334,b,459.775221,1476.683158,2180.805064,3704.795066,LL,5
b,0,brîSa,77.4587415,0.07926951538,r,291.8886258,953.3928597,2129.135423,3316.525545,LL,5
r,0,brîSa,77.52830829,0.05986406889,iː,461.0348551,1369.930349,2311.699339,2527.388452,LL,5
iː,1,brîSa,77.62516191,0.1338431802,z,340.2548166,2044.596977,2503.417472,3663.868868,LL,5
z,0,brîSa,77.73040106,0.07663510678,a,1561.535062,2789.357442,3021.49681,3748.023099,LL,5
a,0,brîSa,77.80348594,0.06953466262,t,514.5355484,1363.66495,2402.810343,4032.299748,LL,5
t,0,tròp,77.88860901,0.1007114816,r,493.167638,1439.485171,3163.706651,3802.652064,LL,5
r,0,tròp,77.97164605,0.06536258286,ɔː,506.6117199,1093.423397,1636.421288,3584.277415,LL,5
ɔː,1,tròp,78.06968992,0.1307251657,p,548.2047269,902.2572528,2578.956098,3297.930364,LL,5
p,0,tròp,78.19543388,0.1207627546,k,471.9667231,657.2518964,2490.715311,3629.412809,LL,5
k,0,col,78.28988724,0.06814396936,o,979.9351891,1290.416789,2470.524208,3882.722574,LL,5
o,0,col,78.35007476,0.05223107361,l,473.9330178,1033.125169,2473.456749,3261.888303,LL,5
l,0,col,78.40817625,0.06397188961,m,419.5227678,1058.307439,2012.842779,3298.944315,LL,5
m,0,medgén,78.51665032,0.1529762578,e,298.6585894,1232.841461,2263.616733,2981.038577,LL,5
e,0,medgén,78.62858425,0.07089161223,dʒ,430.2219538,1661.451592,2545.00926,3474.766257,LL,5
dʒ,0,medgén,78.77319948,0.2183388406,e,276.5727249,1778.266345,2652.29051,3800.480031,LL,5
e,1,medgén,78.95922789,0.1537179785,n,457.798069,1852.405503,2411.282454,3545.270453,LL,5
n,0,medgén,79.09689168,0.1216095946,NA,341.879641,783.4115148,2218.955266,2660.238618,LL,5
s,0,Sèsta,0.2368029142,0.1161623224,ɛ:,1355.968265,2292.563285,2943.006254,3788.689519,LL,6
ɛː,1,Sèsta,0.3901967502,0.1906253496,s,654.8989995,1724.231803,2307.301656,3075.719232,LL,6
s,0,Sèsta,0.518273157,0.06552746392,t,620.5063753,1975.422973,3108.902138,3936.366399,LL,6
t,0,Sèsta,0.589757663,0.07744154827,a,1086.252164,2104.300525,3471.850362,3590.28482,LL,6
a,0,Sèsta,0.6676774867,0.07839809906,l,594.8926199,1405.240647,2280.378164,3685.788847,LL,6
l,0,leziån,0.7306440921,0.0475351117,e,337.7770662,1425.731638,2532.13785,3526.892039,LL,6
e,0,leziån,0.7864079101,0.06399252424,θ,439.853321,1695.959689,2444.506394,3730.497132,LL,6
θ,0,leziån,0.8656822311,0.09455611791,j,583.8528006,1896.824109,2825.628751,3761.826317,LL,6
j,0,leziån,0.9339727607,0.04202494129,a,374.1455835,1923.041118,2404.928254,3946.463433,LL,6
a,1,leziån,1.037602446,0.1652344283,n,692.3657766,1753.124572,2639.104959,3964.69988,LL,6
n,0,leziån,1.200880277,0.1613212337,NA,225.6290113,986.8188223,2438.244903,2887.491297,LL,6
l,0,leziån,1.523121975,0.07765738113,e,354.4362668,1876.527046,1932.370316,3297.160486,RM,6
e,0,leziån,1.593927234,0.0639531374,θ,418.3946352,2143.979127,2240.400002,3012.881161,RM,6
θ,0,leziån,1.702990174,0.1541727419,j,853.7082333,1635.218303,2796.772531,3645.984385,RM,6
j,0,leziån,1.811482104,0.06281111709,a,389.7847996,1282.323317,2517.126053,3047.304938,RM,6
